R_m,Z_m,Br_T,Bz_T,Bp_T,Bt_T,Btotal_T
5.754068183593145,-5.1688970437169246e-08,5.3127413727188485e-09,-0.2642793539743916,0.2642793539743917,3.614833772618137,3.6244815878409145
5.851002577914728,-5.1688970437169246e-08,5.002001687039431e-09,-0.2703051206699919,0.27030512066999196,3.5549463058710584,3.565208001770262
5.94793697223631,-5.1688970437169246e-08,4.677794900679123e-09,-0.2739673569358522,0.2739673569358523,3.4970108286436,3.5077261649560123
6.044871366557891,-5.1688970437169246e-08,4.348911084542125e-09,-0.2752090980469464,0.2752090980469464,3.4409334357505226,3.451921632498877
6.141805760879474,-5.1688970437169246e-08,4.029077002866103e-09,-0.2740313689162028,0.27403136891620283,3.386626150323183,3.397694788117807
6.2387401552010555,-5.1688970437169246e-08,3.744644128162208e-09,-0.27056485129846825,0.2705648512984683,3.334006463253586,3.3449670305960937
6.335674549522637,-5.1688970437169246e-08,3.5670250166564077e-09,-0.26562947511912244,0.26562947511912244,3.2829969149168465,3.2937255139743495
6.43260894384422,-5.1688970437169246e-08,3.421028501629865e-09,-0.2604432946258913,0.26044329462589133,3.2335247147123516,3.2439964226816254
6.5295433381658015,-5.1688970437169246e-08,3.2915696151583762e-09,-0.25553905231349433,0.2555390523134944,3.185521394493551,3.1957544902625763
6.626477732487383,-5.1688970437169246e-08,3.170324968909087e-09,-0.25092313583313725,0.25092313583313725,3.1389224924162384,3.1489358255596294
6.723412126808966,-5.1688970437169246e-08,3.0522969248467964e-09,-0.24656698081200196,0.24656698081200198,3.09366726413542,3.1034774716775186
6.820346521130547,-5.1688970437169246e-08,2.934806668616697e-09,-0.24244198042778647,0.24244198042778647,3.0496984186299336,3.059319950326815
6.917280915452129,-5.1688970437169246e-08,2.816654484673015e-09,-0.23852173320255682,0.23852173320255682,3.006961876238977,3.016407191074272
7.014215309773712,-5.1688970437169246e-08,2.697398559750842e-09,-0.23478195159714396,0.23478195159714396,2.965406546761827,2.974686294783648
7.111149704095293,-5.1688970437169246e-08,2.576970487296775e-09,-0.23120022136279356,0.23120022136279358,2.92498412570633,2.9341073051257394
7.208084098416875,-5.1688970437169246e-08,2.4554837611671176e-09,-0.2277557767091811,0.2277557767091811,2.8856489069777007,2.894622999315455
7.305018492738458,-5.1688970437169246e-08,2.333080847336554e-09,-0.22442930618361162,0.22442930618361162,2.84735761048055,2.856188697449026
7.401952887060039,-5.1688970437169246e-08,2.2097016099931086e-09,-0.22119969050217048,0.22119969050217048,2.8100692232670363,2.818761845674597
